"Year";"month";"Parameter";"Station";"Value";"n"
"2370";2017;12;"Salinity_SSS";"BY5";7.37658333333333;1
"2371";2017;12;"SST";"BY15";6.52356944444444;1
"2372";2017;12;"SST";"BY31";6.818;1
"2373";2017;12;"SST";"BY5";7.08791666666667;1
"2374";2017;12;"Temp_0.20";"BY15";6.51753928571429;1
"2375";2017;12;"Temp_0.20";"BY31";6.8356;1
"2376";2017;12;"Temp_0.20";"BY5";7.09011666666667;1
"2377";2018;1;"Oxy_0.20";"BY15";8.03490485714286;1
"2378";2018;1;"Oxy_0.20";"BY31";8.15766666666667;1
"2379";2018;1;"Oxy_0.20";"BY5";8.137;1
"2380";2018;1;"Salinity";"BY15";7.33742857142857;1
"2381";2018;1;"Salinity";"BY31";7.09266666666667;1
"2382";2018;1;"Salinity";"BY5";7.39266666666667;1
"2383";2018;1;"Salinity_bottom";"BY15";7.42428571428571;1
"2384";2018;1;"Salinity_bottom";"BY31";7.29666666666667;1
"2385";2018;1;"Salinity_bottom";"BY5";13.5883333333333;1
"2386";2018;1;"Salinity_SSS";"BY15";7.29944444444444;1
"2387";2018;1;"Salinity_SSS";"BY31";7.09;1
"2388";2018;1;"Salinity_SSS";"BY5";7.39166666666667;1
"2389";2018;1;"SST";"BY15";5.35138888888889;1
"2390";2018;1;"SST";"BY31";4.82666666666667;1
"2391";2018;1;"SST";"BY5";4.75833333333333;1
"2392";2018;1;"Temp_0.20";"BY15";5.13478571428571;1
"2393";2018;1;"Temp_0.20";"BY31";4.84;1
"2394";2018;1;"Temp_0.20";"BY5";4.77833333333333;1
"2395";2018;2;"Oxy_0.20";"BY15";8.37695454545455;1
"2396";2018;2;"Oxy_0.20";"BY31";8.589;1
"2397";2018;2;"Oxy_0.20";"BY5";8.425125;1
"2398";2018;2;"Salinity";"BY15";7.36354545454546;1
"2399";2018;2;"Salinity";"BY31";7.0415;1
"2400";2018;2;"Salinity";"BY5";7.45325;1
"2401";2018;2;"Salinity_bottom";"BY15";7.39818181818182;1
"2402";2018;2;"Salinity_bottom";"BY31";7.3145;1
"2403";2018;2;"Salinity_bottom";"BY5";12.405625;1
"2404";2018;2;"Salinity_SSS";"BY15";7.31305555555555;1
"2405";2018;2;"Salinity_SSS";"BY31";7.01125;1
"2406";2018;2;"Salinity_SSS";"BY5";7.451875;1
"2407";2018;2;"SST";"BY15";4.80986111111111;1
"2408";2018;2;"SST";"BY31";3.535;1
"2409";2018;2;"SST";"BY5";3.775;1
"2410";2018;2;"Temp_0.20";"BY15";4.52975;1
"2411";2018;2;"Temp_0.20";"BY31";3.599;1
"2412";2018;2;"Temp_0.20";"BY5";3.789625;1
"2413";2018;3;"Oxy_0.20";"BY15";8.98281818181818;1
"2414";2018;3;"Oxy_0.20";"BY31";9.4476;1
"2415";2018;3;"Oxy_0.20";"BY5";8.79915;1
"2416";2018;3;"Salinity";"BY15";7.37418181818182;1
"2417";2018;3;"Salinity";"BY31";6.81636;1
"2418";2018;3;"Salinity";"BY5";7.5733;1
"2419";2018;3;"Salinity_bottom";"BY15";7.42272727272727;1
"2420";2018;3;"Salinity_bottom";"BY31";7.5312;1
"2421";2018;3;"Salinity_bottom";"BY5";10.309;1
"2422";2018;3;"Salinity_SSS";"BY15";7.33055555555556;1
"2423";2018;3;"Salinity_SSS";"BY31";6.7379;1
"2424";2018;3;"Salinity_SSS";"BY5";7.573;1
"2425";2018;3;"SST";"BY15";4.11361111111111;1
"2426";2018;3;"SST";"BY31";1.818;1
"2427";2018;3;"SST";"BY5";2.8205;1
"2428";2018;3;"Temp_0.20";"BY15";3.9065;1
"2429";2018;3;"Temp_0.20";"BY31";1.9556;1
"2430";2018;3;"Temp_0.20";"BY5";2.818;1
"2431";2018;4;"Oxy_0.20";"BY15";9.5200782689394;1
"2432";2018;4;"Oxy_0.20";"BY31";9.84983333333333;1
"2433";2018;4;"Oxy_0.20";"BY5";9.3711875;1
"2434";2018;4;"Salinity";"BY15";7.38001893939394;1
"2435";2018;4;"Salinity";"BY31";6.87466666666667;1
"2436";2018;4;"Salinity";"BY5";7.56754166666667;1
"2437";2018;4;"Salinity_bottom";"BY15";7.45007575757576;1
"2438";2018;4;"Salinity_bottom";"BY31";7.33066666666667;1
"2439";2018;4;"Salinity_bottom";"BY5";8.93895833333333;1
"2440";2018;4;"Salinity_SSS";"BY15";7.34395833333333;1
"2441";2018;4;"Salinity_SSS";"BY31";6.7935;1
"2442";2018;4;"Salinity_SSS";"BY5";7.568125;1
"2443";2018;4;"SST";"BY15";3.936875;1
"2444";2018;4;"SST";"BY31";2.79083333333333;1
"2445";2018;4;"SST";"BY5";3.51395833333333;1
"2446";2018;4;"Temp_0.20";"BY15";3.609625;1
"2447";2018;4;"Temp_0.20";"BY31";2.62666666666667;1
"2448";2018;4;"Temp_0.20";"BY5";3.338625;1
"2449";2018;5;"Oxy_0.20";"BY15";9.16677758333333;1
"2450";2018;5;"Oxy_0.20";"BY31";9.55991666666667;1
"2451";2018;5;"Oxy_0.20";"BY5";9.10425;1
"2452";2018;5;"Salinity";"BY15";7.32708333333333;1
"2453";2018;5;"Salinity";"BY31";6.57590833333333;1
"2454";2018;5;"Salinity";"BY5";7.53433333333333;1
"2455";2018;5;"Salinity_bottom";"BY15";7.50833333333333;1
"2456";2018;5;"Salinity_bottom";"BY31";7.48945833333333;1
"2457";2018;5;"Salinity_bottom";"BY5";10.0916666666667;1
"2458";2018;5;"Salinity_SSS";"BY15";7.30625;1
"2459";2018;5;"Salinity_SSS";"BY31";6.234;1
"2460";2018;5;"Salinity_SSS";"BY5";7.5425;1
"2461";2018;5;"SST";"BY15";10.0716666666667;1
"2462";2018;5;"SST";"BY31";9.06416666666667;1
"2463";2018;5;"SST";"BY5";9.40666666666667;1
"2464";2018;5;"Temp_0.20";"BY15";7.2985;1
"2465";2018;5;"Temp_0.20";"BY31";6.44608333333333;1
"2466";2018;5;"Temp_0.20";"BY5";7.2375;1
"2467";2018;6;"Oxy_0.20";"BY15";8.42814257142857;1
"2468";2018;6;"Oxy_0.20";"BY31";7.4374;1
"2469";2018;6;"Oxy_0.20";"BY5";8.42214285714286;1
"2470";2018;6;"Salinity";"BY15";7.242;1
"2471";2018;6;"Salinity";"BY31";6.55538;1
"2472";2018;6;"Salinity";"BY5";7.52457142857143;1
"2473";2018;6;"Salinity_bottom";"BY15";7.53714285714286;1
"2474";2018;6;"Salinity_bottom";"BY31";7.3828;1
"2475";2018;6;"Salinity_bottom";"BY5";11.4614285714286;1
"2476";2018;6;"Salinity_SSS";"BY15";7.23285714285714;1
"2477";2018;6;"Salinity_SSS";"BY31";6.4354;1
"2478";2018;6;"Salinity_SSS";"BY5";7.53285714285714;1
"2479";2018;6;"SST";"BY15";15.3771428571429;1
"2480";2018;6;"SST";"BY31";15.425;1
"2481";2018;6;"SST";"BY5";14.6085714285714;1
"2482";2018;6;"Temp_0.20";"BY15";11.262;1
"2483";2018;6;"Temp_0.20";"BY31";12.5362;1
"2484";2018;6;"Temp_0.20";"BY5";11.428;1
"2485";2018;7;"Oxy_0.20";"BY15";7.55246410714286;1
"2486";2018;7;"Oxy_0.20";"BY31";6.65275;1
"2487";2018;7;"Oxy_0.20";"BY5";7.56521428571429;1
"2488";2018;7;"Salinity";"BY15";7.14525;1
"2489";2018;7;"Salinity";"BY31";6.532225;1
"2490";2018;7;"Salinity";"BY5";7.54385714285714;1
"2491";2018;7;"Salinity_bottom";"BY15";7.50821428571428;1
"2492";2018;7;"Salinity_bottom";"BY31";7.717625;1
"2493";2018;7;"Salinity_bottom";"BY5";12.1621428571429;1
"2494";2018;7;"Salinity_SSS";"BY15";7.13803571428572;1
"2495";2018;7;"Salinity_SSS";"BY31";6.245;1
"2496";2018;7;"Salinity_SSS";"BY5";7.53928571428571;1
"2497";2018;7;"SST";"BY15";16.4957142857143;1
"2498";2018;7;"SST";"BY31";18.565;1
"2499";2018;7;"SST";"BY5";16.3378571428571;1
"2500";2018;7;"Temp_0.20";"BY15";13.6155;1
"2501";2018;7;"Temp_0.20";"BY31";16.555;1
"2502";2018;7;"Temp_0.20";"BY5";14.326;1
"2503";2018;8;"Oxy_0.20";"BY15";6.77408325;1
"2504";2018;8;"Oxy_0.20";"BY31";5.963;1
"2505";2018;8;"Oxy_0.20";"BY5";6.8035;1
"2506";2018;8;"Salinity";"BY15";7.05925;1
"2507";2018;8;"Salinity";"BY31";6.459275;1
"2508";2018;8;"Salinity";"BY5";7.561;1
"2509";2018;8;"Salinity_bottom";"BY15";7.4825;1
"2510";2018;8;"Salinity_bottom";"BY31";8.12925;1
"2511";2018;8;"Salinity_bottom";"BY5";12.785;1
"2512";2018;8;"Salinity_SSS";"BY15";7.05375;1
"2513";2018;8;"Salinity_SSS";"BY31";6.32325;1
"2514";2018;8;"Salinity_SSS";"BY5";7.545;1
"2515";2018;8;"SST";"BY15";17.49;1
"2516";2018;8;"SST";"BY31";20.64;1
"2517";2018;8;"SST";"BY5";17.875;1
"2518";2018;8;"Temp_0.20";"BY15";15.7075;1
"2519";2018;8;"Temp_0.20";"BY31";17.7555;1
"2520";2018;8;"Temp_0.20";"BY5";16.902;1
"2521";2018;9;"Oxy_0.20";"BY15";6.29811904285714;1
"2522";2018;9;"Oxy_0.20";"BY31";5.8376;1
"2523";2018;9;"Oxy_0.20";"BY5";6.35188571428571;1
"2524";2018;9;"Salinity";"BY15";6.9895;1
"2525";2018;9;"Salinity";"BY31";6.54826;1
"2526";2018;9;"Salinity";"BY5";7.57674285714286;1
"2527";2018;9;"Salinity_bottom";"BY15";7.47128571428571;1
"2528";2018;9;"Salinity_bottom";"BY31";8.274;1
"2529";2018;9;"Salinity_bottom";"BY5";13.3948571428571;1
"2530";2018;9;"Salinity_SSS";"BY15";6.98621428571429;1
"2531";2018;9;"Salinity_SSS";"BY31";6.5296;1
"2532";2018;9;"Salinity_SSS";"BY5";7.55171428571429;1
"2533";2018;9;"SST";"BY15";16.9062857142857;1
"2534";2018;9;"SST";"BY31";15.888;1
"2535";2018;9;"SST";"BY5";18.0711428571429;1
"2536";2018;9;"Temp_0.20";"BY15";16.1924;1
"2537";2018;9;"Temp_0.20";"BY31";15.566;1
"2538";2018;9;"Temp_0.20";"BY5";17.874;1
"2539";2018;10;"Oxy_0.20";"BY15";6.86773608333333;1
"2540";2018;10;"Oxy_0.20";"BY31";6.83125;1
"2541";2018;10;"Oxy_0.20";"BY5";6.94141666666667;1
"2542";2018;10;"Salinity";"BY15";6.99058333333333;1
"2543";2018;10;"Salinity";"BY31";6.848815;1
"2544";2018;10;"Salinity";"BY5";7.5915;1
"2545";2018;10;"Salinity_bottom";"BY15";7.50625;1
"2546";2018;10;"Salinity_bottom";"BY31";8.186925;1
"2547";2018;10;"Salinity_bottom";"BY5";13.8216666666667;1
"2548";2018;10;"Salinity_SSS";"BY15";6.98958333333333;1
"2549";2018;10;"Salinity_SSS";"BY31";6.850775;1
"2550";2018;10;"Salinity_SSS";"BY5";7.56708333333333;1
"2551";2018;10;"SST";"BY15";12.0208333333333;1
"2552";2018;10;"SST";"BY31";10.28525;1
"2553";2018;10;"SST";"BY5";14.2025;1
"2554";2018;10;"Temp_0.20";"BY15";11.913875;1
"2555";2018;10;"Temp_0.20";"BY31";10.16375;1
"2556";2018;10;"Temp_0.20";"BY5";13.8199166666667;1
"2557";2018;11;"Oxy_0.20";"BY15";7.52284697916667;1
"2558";2018;11;"Oxy_0.20";"BY31";7.5871875;1
"2559";2018;11;"Oxy_0.20";"BY5";7.43570833333333;1
"2560";2018;11;"Salinity";"BY15";7.04479166666667;1
"2561";2018;11;"Salinity";"BY31";6.844035;1
"2562";2018;11;"Salinity";"BY5";7.65575;1
"2563";2018;11;"Salinity_bottom";"BY15";7.5009375;1
"2564";2018;11;"Salinity_bottom";"BY31";8.137325;1
"2565";2018;11;"Salinity_bottom";"BY5";14.0227083333333;1
"2566";2018;11;"Salinity_SSS";"BY15";7.04041666666667;1
"2567";2018;11;"Salinity_SSS";"BY31";6.83135;1
"2568";2018;11;"Salinity_SSS";"BY5";7.63479166666667;1
"2569";2018;11;"SST";"BY15";8.66197916666667;1
"2570";2018;11;"SST";"BY31";8.190375;1
"2571";2018;11;"SST";"BY5";9.74375;1
"2572";2018;11;"Temp_0.20";"BY15";8.6730625;1
"2573";2018;11;"Temp_0.20";"BY31";8.147875;1
"2574";2018;11;"Temp_0.20";"BY5";9.68383333333333;1
"2575";2018;12;"Oxy_0.20";"BY15";7.9073583625;1
"2576";2018;12;"Oxy_0.20";"BY31";7.9649375;1
"2577";2018;12;"Oxy_0.20";"BY5";7.831275;1
"2578";2018;12;"Salinity";"BY15";7.238875;1
"2579";2018;12;"Salinity";"BY31";6.938125;1
"2580";2018;12;"Salinity";"BY5";7.62435;1
"2581";2018;12;"Salinity_bottom";"BY15";7.3751875;1
"2582";2018;12;"Salinity_bottom";"BY31";8.0075;1
"2583";2018;12;"Salinity_bottom";"BY5";12.177375;1
"2584";2018;12;"Salinity_SSS";"BY15";7.2385;1
"2585";2018;12;"Salinity_SSS";"BY31";6.918125;1
"2586";2018;12;"Salinity_SSS";"BY5";7.617625;1
"2587";2018;12;"SST";"BY15";6.2235625;1
"2588";2018;12;"SST";"BY31";6.24;1
"2589";2018;12;"SST";"BY5";7.10925;1
"2590";2018;12;"Temp_0.20";"BY15";6.2239625;1
"2591";2018;12;"Temp_0.20";"BY31";6.228625;1
"2592";2018;12;"Temp_0.20";"BY5";7.1286;1
"2593";2019;1;"Oxy_0.20";"BY15";8.23511133333333;1
"2594";2019;1;"Oxy_0.20";"BY31";8.60242857142857;1
"2595";2019;1;"Oxy_0.20";"BY5";8.32933333333333;1
"2596";2019;1;"Salinity";"BY15";7.44833333333333;1
"2597";2019;1;"Salinity";"BY31";6.84885714285714;1
"2598";2019;1;"Salinity";"BY5";7.86133333333333;1
"2599";2019;1;"Salinity_bottom";"BY15";7.4825;1
"2600";2019;1;"Salinity_bottom";"BY31";7.76285714285714;1
"2601";2019;1;"Salinity_bottom";"BY5";14.2466666666667;1
"2602";2019;1;"Salinity_SSS";"BY15";7.4475;1
"2603";2019;1;"Salinity_SSS";"BY31";6.84142857142857;1
"2604";2019;1;"Salinity_SSS";"BY5";7.82333333333333;1
"2605";2019;1;"SST";"BY15";4.815;1
"2606";2019;1;"SST";"BY31";3.75857142857143;1
"2607";2019;1;"SST";"BY5";5.22;1
"2608";2019;1;"Temp_0.20";"BY15";4.81116666666667;1
"2609";2019;1;"Temp_0.20";"BY31";3.80771428571429;1
"2610";2019;1;"Temp_0.20";"BY5";5.31933333333333;1
"2611";2019;2;"Oxy_0.20";"BY15";8.5726665;1
"2612";2019;2;"Oxy_0.20";"BY31";8.94692857142857;1
"2613";2019;2;"Oxy_0.20";"BY5";8.6735;1
"2614";2019;2;"Salinity";"BY15";7.495;1
"2615";2019;2;"Salinity";"BY31";6.78185714285714;1
"2616";2019;2;"Salinity";"BY5";7.782;1
"2617";2019;2;"Salinity_bottom";"BY15";7.54375;1
"2618";2019;2;"Salinity_bottom";"BY31";8.29785714285714;1
"2619";2019;2;"Salinity_bottom";"BY5";14.515;1
"2620";2019;2;"Salinity_SSS";"BY15";7.49125;1
"2621";2019;2;"Salinity_SSS";"BY31";6.77642857142857;1
"2622";2019;2;"Salinity_SSS";"BY5";7.73;1
"2623";2019;2;"SST";"BY15";4.115;1
"2624";2019;2;"SST";"BY31";2.73857142857143;1
"2625";2019;2;"SST";"BY5";4.205;1
"2626";2019;2;"Temp_0.20";"BY15";4.11175;1
"2627";2019;2;"Temp_0.20";"BY31";2.77771428571429;1
"2628";2019;2;"Temp_0.20";"BY5";4.267;1
"2629";2019;3;"Oxy_0.20";"BY15";8.8684001;1
"2630";2019;3;"Oxy_0.20";"BY31";9.5331;1
"2631";2019;3;"Oxy_0.20";"BY5";8.83493333333333;1
"2632";2019;3;"Salinity";"BY15";7.4512;1
"2633";2019;3;"Salinity";"BY31";6.6001;1
"2634";2019;3;"Salinity";"BY5";7.74713333333333;1
"2635";2019;3;"Salinity_bottom";"BY15";7.9075;1
"2636";2019;3;"Salinity_bottom";"BY31";8.5089;1
"2637";2019;3;"Salinity_bottom";"BY5";14.992;1
"2638";2019;3;"Salinity_SSS";"BY15";7.4475;1
"2639";2019;3;"Salinity_SSS";"BY31";6.576;1
"2640";2019;3;"Salinity_SSS";"BY5";7.72333333333333;1
"2641";2019;3;"SST";"BY15";3.478;1
"2642";2019;3;"SST";"BY31";2.048;1
"2643";2019;3;"SST";"BY5";3.99866666666667;1
"2644";2019;3;"Temp_0.20";"BY15";3.471;1
"2645";2019;3;"Temp_0.20";"BY31";2.0204;1
"2646";2019;3;"Temp_0.20";"BY5";4.02453333333333;1
"2647";2019;4;"Oxy_0.20";"BY15";9.1546001;1
"2648";2019;4;"Oxy_0.20";"BY31";9.606;1
"2649";2019;4;"Oxy_0.20";"BY5";9.02139583333333;1
"2650";2019;4;"Salinity";"BY15";7.4116;1
"2651";2019;4;"Salinity";"BY31";6.4998;1
"2652";2019;4;"Salinity";"BY5";7.62583333333333;1
"2653";2019;4;"Salinity_bottom";"BY15";7.6555;1
"2654";2019;4;"Salinity_bottom";"BY31";7.80775;1
"2655";2019;4;"Salinity_bottom";"BY5";14.115625;1
"2656";2019;4;"Salinity_SSS";"BY15";7.4085;1
"2657";2019;4;"Salinity_SSS";"BY31";6.46475;1
"2658";2019;4;"Salinity_SSS";"BY5";7.60833333333333;1
"2659";2019;4;"SST";"BY15";4.7515;1
"2660";2019;4;"SST";"BY31";3.12;1
"2661";2019;4;"SST";"BY5";5.21166666666667;1
"2662";2019;4;"Temp_0.20";"BY15";4.6461;1
"2663";2019;4;"Temp_0.20";"BY31";2.9805;1
"2664";2019;4;"Temp_0.20";"BY5";5.22570833333333;1
"2665";2019;5;"Oxy_0.20";"BY15";8.9740336;1
"2666";2019;5;"Oxy_0.20";"BY31";8.853625;1
"2667";2019;5;"Oxy_0.20";"BY5";8.4747625;1
"2668";2019;5;"Salinity";"BY15";7.2807;1
"2669";2019;5;"Salinity";"BY31";6.4898;1
"2670";2019;5;"Salinity";"BY5";7.5098;1
"2671";2019;5;"Salinity_bottom";"BY15";7.89175;1
"2672";2019;5;"Salinity_bottom";"BY31";8.2205;1
"2673";2019;5;"Salinity_bottom";"BY5";13.343125;1
"2674";2019;5;"Salinity_SSS";"BY15";7.277;1
"2675";2019;5;"Salinity_SSS";"BY31";6.448625;1
"2676";2019;5;"Salinity_SSS";"BY5";7.497;1
"2677";2019;5;"SST";"BY15";7.3465;1
"2678";2019;5;"SST";"BY31";6.83375;1
"2679";2019;5;"SST";"BY5";8.294;1
"2680";2019;5;"Temp_0.20";"BY15";6.933;1
"2681";2019;5;"Temp_0.20";"BY31";6.03775;1
"2682";2019;5;"Temp_0.20";"BY5";7.837275;1
"2683";2019;6;"Oxy_0.20";"BY15";8.18264;1
"2684";2019;6;"Oxy_0.20";"BY31";7.9304;1
"2685";2019;6;"Oxy_0.20";"BY5";7.67036;1
"2686";2019;6;"Salinity";"BY15";7.149;1
"2687";2019;6;"Salinity";"BY31";6.36358;1
"2688";2019;6;"Salinity";"BY5";7.48024;1
"2689";2019;6;"Salinity_bottom";"BY15";7.6806;1
"2690";2019;6;"Salinity_bottom";"BY31";8.6065;1
"2691";2019;6;"Salinity_bottom";"BY5";12.8032;1
"2692";2019;6;"Salinity_SSS";"BY15";7.1382;1
"2693";2019;6;"Salinity_SSS";"BY31";6.2116;1
"2694";2019;6;"Salinity_SSS";"BY5";7.4684;1
"2695";2019;6;"SST";"BY15";12.138;1
"2696";2019;6;"SST";"BY31";11.912;1
"2697";2019;6;"SST";"BY5";13.2464;1
"2698";2019;6;"Temp_0.20";"BY15";11.00116;1
"2699";2019;6;"Temp_0.20";"BY31";10.058;1
"2700";2019;6;"Temp_0.20";"BY5";12.40728;1
"2701";2019;7;"Oxy_0.20";"BY15";7.2042747375;1
"2702";2019;7;"Oxy_0.20";"BY31";6.908375;1
"2703";2019;7;"Oxy_0.20";"BY5";6.6835;1
"2704";2019;7;"Salinity";"BY15";7.18795;1
"2705";2019;7;"Salinity";"BY31";6.318425;1
"2706";2019;7;"Salinity";"BY5";7.6432;1
"2707";2019;7;"Salinity_bottom";"BY15";7.6066875;1
"2708";2019;7;"Salinity_bottom";"BY31";8.3655;1
"2709";2019;7;"Salinity_bottom";"BY5";12.8215;1
"2710";2019;7;"Salinity_SSS";"BY15";7.203625;1
"2711";2019;7;"Salinity_SSS";"BY31";6.11025;1
"2712";2019;7;"Salinity_SSS";"BY5";7.644;1
"2713";2019;7;"SST";"BY15";15.6029375;1
"2714";2019;7;"SST";"BY31";16.025;1
"2715";2019;7;"SST";"BY5";17.4605;1
"2716";2019;7;"Temp_0.20";"BY15";14.722325;1
"2717";2019;7;"Temp_0.20";"BY31";14.63275;1
"2718";2019;7;"Temp_0.20";"BY5";16.7948;1
"2719";2019;8;"Oxy_0.20";"BY15";6.43061991;1
"2720";2019;8;"Oxy_0.20";"BY31";6.1587;1
"2721";2019;8;"Oxy_0.20";"BY5";6.19573;1
"2722";2019;8;"Salinity";"BY15";6.9454;1
"2723";2019;8;"Salinity";"BY31";6.32844;1
"2724";2019;8;"Salinity";"BY5";7.68086;1
"2725";2019;8;"Salinity_bottom";"BY15";7.62675;1
"2726";2019;8;"Salinity_bottom";"BY31";8.2262;1
"2727";2019;8;"Salinity_bottom";"BY5";12.5586;1
"2728";2019;8;"Salinity_SSS";"BY15";6.9325;1
"2729";2019;8;"Salinity_SSS";"BY31";6.2202;1
"2730";2019;8;"Salinity_SSS";"BY5";7.6998;1
"2731";2019;8;"SST";"BY15";17.75015;1
"2732";2019;8;"SST";"BY31";18.497;1
"2733";2019;8;"SST";"BY5";18.986;1
"2734";2019;8;"Temp_0.20";"BY15";16.8449;1
"2735";2019;8;"Temp_0.20";"BY31";17.2664;1
"2736";2019;8;"Temp_0.20";"BY5";18.25926;1
"2737";2019;9;"Oxy_0.20";"BY15";6.5955997375;1
"2738";2019;9;"Oxy_0.20";"BY31";6.43;1
"2739";2019;9;"Oxy_0.20";"BY5";6.427875;1
"2740";2019;9;"Salinity";"BY15";6.860875;1
"2741";2019;9;"Salinity";"BY31";6.672775;1
"2742";2019;9;"Salinity";"BY5";7.655125;1
"2743";2019;9;"Salinity_bottom";"BY15";7.6340625;1
"2744";2019;9;"Salinity_bottom";"BY31";9.390125;1
"2745";2019;9;"Salinity_bottom";"BY5";11.340625;1
"2746";2019;9;"Salinity_SSS";"BY15";6.8490625;1
"2747";2019;9;"Salinity_SSS";"BY31";6.607;1
"2748";2019;9;"Salinity_SSS";"BY5";7.66;1
"2749";2019;9;"SST";"BY15";15.2604375;1
"2750";2019;9;"SST";"BY31";13.9225;1
"2751";2019;9;"SST";"BY5";16.40875;1
"2752";2019;9;"Temp_0.20";"BY15";15.0983125;1
"2753";2019;9;"Temp_0.20";"BY31";11.996;1
"2754";2019;9;"Temp_0.20";"BY5";16.240625;1
"2755";2019;10;"Oxy_0.20";"BY15";6.976666625;1
"2756";2019;10;"Oxy_0.20";"BY31";6.914075;1
"2757";2019;10;"Oxy_0.20";"BY5";6.79225;1
"2758";2019;10;"Salinity";"BY15";6.7614375;1
"2759";2019;10;"Salinity";"BY31";6.561515;1
"2760";2019;10;"Salinity";"BY5";7.635375;1
"2761";2019;10;"Salinity_bottom";"BY15";8.6565625;1
"2762";2019;10;"Salinity_bottom";"BY31";8.2832;1
"2763";2019;10;"Salinity_bottom";"BY5";11.79;1
"2764";2019;10;"Salinity_SSS";"BY15";6.759375;1
"2765";2019;10;"Salinity_SSS";"BY31";6.5578;1
"2766";2019;10;"Salinity_SSS";"BY5";7.63625;1
"2767";2019;10;"SST";"BY15";12.6640625;1
"2768";2019;10;"SST";"BY31";11.029;1
"2769";2019;10;"SST";"BY5";13.236875;1
"2770";2019;10;"Temp_0.20";"BY15";12.661875;1
"2771";2019;10;"Temp_0.20";"BY31";11.01015;1
"2772";2019;10;"Temp_0.20";"BY5";13.236125;1
"2773";2019;11;"Oxy_0.20";"BY15";7.2731669;1
"2774";2019;11;"Oxy_0.20";"BY31";7.49104;1
"2775";2019;11;"Oxy_0.20";"BY5";6.2917;1
"2776";2019;11;"Salinity";"BY15";7.11;1
"2777";2019;11;"Salinity";"BY31";6.537768;1
"2778";2019;11;"Salinity";"BY5";7.6467;1
"2779";2019;11;"Salinity_bottom";"BY15";8.347;1
"2780";2019;11;"Salinity_bottom";"BY31";7.75804;1
"2781";2019;11;"Salinity_bottom";"BY5";9.3885;1
"2782";2019;11;"Salinity_SSS";"BY15";7.11;1
"2783";2019;11;"Salinity_SSS";"BY31";6.53536;1
"2784";2019;11;"Salinity_SSS";"BY5";7.6565;1
"2785";2019;11;"SST";"BY15";10.06175;1
"2786";2019;11;"SST";"BY31";8.4028;1
"2787";2019;11;"SST";"BY5";10.6685;1
"2788";2019;11;"Temp_0.20";"BY15";10.05495;1
"2789";2019;11;"Temp_0.20";"BY31";8.41688;1
"2790";2019;11;"Temp_0.20";"BY5";10.6691;1
"2791";2019;12;"Oxy_0.20";"BY15";7.59530558333333;1
"2792";2019;12;"Oxy_0.20";"BY31";7.58507142857143;1
"2793";2019;12;"Oxy_0.20";"BY5";7.33858333333333;1
"2794";2019;12;"Salinity";"BY15";7.18425;1
"2795";2019;12;"Salinity";"BY31";6.77757142857143;1
"2796";2019;12;"Salinity";"BY5";7.62383333333333;1
"2797";2019;12;"Salinity_bottom";"BY15";8.06666666666667;1
"2798";2019;12;"Salinity_bottom";"BY31";8.25285714285714;1
"2799";2019;12;"Salinity_bottom";"BY5";13.4725;1
"2800";2019;12;"Salinity_SSS";"BY15";7.18375;1
"2801";2019;12;"Salinity_SSS";"BY31";6.77571428571429;1
"2802";2019;12;"Salinity_SSS";"BY5";7.625;1
"2803";2019;12;"SST";"BY15";7.03875;1
"2804";2019;12;"SST";"BY31";6.95857142857143;1
"2805";2019;12;"SST";"BY5";7.87583333333333;1
"2806";2019;12;"Temp_0.20";"BY15";7.04516666666667;1
"2807";2019;12;"Temp_0.20";"BY31";6.96214285714286;1
"2808";2019;12;"Temp_0.20";"BY5";7.87583333333333;1
"2809";2020;1;"Oxy_0.20";"BY15";7.9446;1
"2810";2020;1;"Oxy_0.20";"BY31";7.98542857142857;1
"2811";2020;1;"Oxy_0.20";"BY5";7.91175;1
"2812";2020;1;"Salinity";"BY15";7.3268;1
"2813";2020;1;"Salinity";"BY31";6.90542857142857;1
"2814";2020;1;"Salinity";"BY5";7.663;1
"2815";2020;1;"Salinity_bottom";"BY15";8.358;1
"2816";2020;1;"Salinity_bottom";"BY31";7.86714285714286;1
"2817";2020;1;"Salinity_bottom";"BY5";11.5875;1
"2818";2020;1;"Salinity_SSS";"BY15";7.33888888888889;1
"2819";2020;1;"Salinity_SSS";"BY31";6.90428571428571;1
"2820";2020;1;"Salinity_SSS";"BY5";7.6625;1
"2821";2020;1;"SST";"BY15";5.50444444444444;1
"2822";2020;1;"SST";"BY31";6.05142857142857;1
"2823";2020;1;"SST";"BY5";6.1925;1
"2824";2020;1;"Temp_0.20";"BY15";5.4559;1
"2825";2020;1;"Temp_0.20";"BY31";6.05285714285714;1
"2826";2020;1;"Temp_0.20";"BY5";6.193;1
"2827";2020;2;"Oxy_0.20";"BY15";8.11994;1
"2828";2020;2;"Oxy_0.20";"BY31";8.30571428571429;1
"2829";2020;2;"Oxy_0.20";"BY5";8.02825;1
"2830";2020;2;"Salinity";"BY15";7.35352;1
"2831";2020;2;"Salinity";"BY31";7.00771428571429;1
"2832";2020;2;"Salinity";"BY5";7.813;1
"2833";2020;2;"Salinity_bottom";"BY15";7.8177;1
"2834";2020;2;"Salinity_bottom";"BY31";7.55857142857143;1
